index,pytorch_step,pytorch_train_loss,pytorch_val_loss,jittor_step,jittor_train_loss,jittor_val_loss
91,92,0.0002161164302378893,,92,0.0002162196033168584,
92,93,0.00012109481758670881,,93,0.0001211467752000317,
93,94,0.00036634347634389997,,94,0.00036618622834794223,
94,95,0.00023979594698175788,,95,0.0002398388460278511,
95,96,0.00017264735652133822,,96,0.00017291898257099092,
96,97,0.00023523510026279837,,97,0.00023532251361757517,
97,98,0.0002548025513533503,,98,0.00025504763470962644,
98,99,0.00023883975518401712,,99,0.00023907129070721567,
99,100,0.00021694567112717777,0.00022460933541879058,100,0.00021700022625736892,0.0002245986252091825
100,101,0.000195475819054991,,101,0.00019547042029444128,
101,102,0.0002594320976641029,,102,0.00025943847140297294,
102,103,0.00023596755636390299,,103,0.0002366535336477682,
103,104,0.00012994740973226726,,104,0.00012999551836401224,
104,105,0.0002185599587392062,,105,0.00021880552230868489,
105,106,0.00030237319879233837,,106,0.0003033567045349628,
106,107,0.00017854424368124455,,107,0.0001785769418347627,
107,108,0.0002691939880605787,,108,0.00026918930234387517,
108,109,0.0003310202737338841,,109,0.0003319044189993292,
109,110,0.0004197340167593211,0.00026562108541838825,110,0.0004213872889522463,0.0002658135781530291
110,111,0.0002644105115905404,,111,0.0002646224165800959,
111,112,0.00048790808068588376,,112,0.0004901522188447416,
112,113,0.0002450314932502806,,113,0.00024537817807868123,
113,114,0.0001830664259614423,,114,0.00018314080080017447,
114,115,0.000291997566819191,,115,0.0002927002205979079,
115,116,0.0002711295965127647,,116,0.00027122124447487295,
116,117,0.0002593963872641325,,117,0.00025998716591857374,
117,118,0.0002734474546741694,,118,0.0002736073511186987,
118,119,0.00011889516463270411,,119,0.00011894104682141915,
119,120,0.00021282967645674944,0.0002144773752661422,120,0.0002129998174495995,0.00021460914285853505
120,121,0.00023629260249435902,,121,0.00023630289069842547,
121,122,0.00017117816605605185,,122,0.00017169953207485378,
122,123,0.00033979775616899133,,123,0.0003401981375645846,
123,124,0.00019558689382392913,,124,0.00019581400556489825,
124,125,0.00021208327962085605,,125,0.00021250752615742385,
125,126,0.00021215385640971363,,126,0.00021246238611638546,
126,127,0.00032595323864370584,,127,0.0003263355465605855,
127,128,0.0001434876467101276,,128,0.00014366459799930453,
128,129,0.0002809823490679264,,129,0.0002814051113091409,
129,130,0.0003018799179699272,0.00023660599254071712,130,0.0003023483441211283,0.00023682351456955075
130,131,0.00012053563841618598,,131,0.00012055064144078642,
131,132,0.00011135840031784028,,132,0.00011140786955365911,
132,133,0.00011490673932712525,,133,0.00011487770825624466,
133,134,0.00032772161648608744,,134,0.0003287084400653839,
134,135,0.00011351396096870303,,135,0.00011356048344168812,
135,136,0.00020893712644465268,,136,0.00020898871298413724,
136,137,0.0001330212689936161,,137,0.00013316544936969876,
137,138,0.00028562909574247897,,138,0.0002863403351511806,
138,139,0.0003429934731684625,,139,0.0003436481056269258,
139,140,0.00025583984097465873,0.0004653239157050848,140,0.0002561615838203579,0.00046679380466230214
140,141,0.000395602808566764,,141,0.0003967772063333541,
141,142,0.000427062448579818,,142,0.00042846088763326406,
142,143,0.00021582344197668135,,143,0.00021588285744655877,
143,144,0.0005170071381144226,,144,0.0005185488844290376,
144,145,0.000657261407468468,,145,0.0006602599169127643,
145,146,0.00021269259741529822,,146,0.00021254984312690794,
146,147,0.000647986656986177,,147,0.0006495180423371494,
147,148,0.0010838729795068502,,148,0.001089391764253378,
148,149,0.00024431332712993026,,149,0.00024356141511816531,
149,150,0.00017178693087771535,0.0019936556927859783,150,0.000172094238223508,0.002004053210839629
150,151,0.00010482936340849847,,151,0.00010482869402039796,
151,152,0.00015148830425459892,,152,0.00015166129742283374,
152,153,0.0001267090265173465,,153,0.00012687915295828134,
153,154,0.01165837049484253,,154,0.011743399314582348,
154,155,0.001091428566724062,,155,0.001105463714338839,
155,156,0.00017884928092826158,,156,0.00017914768250193447,
156,157,0.004379906691610813,,157,0.0043728528544306755,
157,158,0.0068795159459114075,,158,0.006893023382872343,
158,159,0.00026001071091741323,,159,0.0002605199988465756,
159,160,0.004387063439935446,0.0025832674000412226,160,0.004433965310454369,0.0026313611306250095
160,161,0.0021794287022203207,,161,0.002219103742390871,
161,162,0.00034300494007766247,,162,0.0003540907637216151,
162,163,0.00030880531994625926,,163,0.0003094657731708139,
163,164,0.004399675875902176,,164,0.004414327908307314,
164,165,0.0005097046378068626,,165,0.0005104564479552209,
165,166,0.007604165934026241,,166,0.007701852824538946,
166,167,0.004021260887384415,,167,0.004095114301890135,
167,168,0.0023510281462222338,,168,0.002428843406960368,
168,169,0.00082500244025141,,169,0.0008174991235136986,
169,170,0.0003147195966448635,0.008997159078717232,170,0.00031566593679599464,0.009061262011528015
170,171,0.006658627651631832,,171,0.006705396343022585,
171,172,0.017378777265548706,,172,0.01759423315525055,
172,173,0.001981903100386262,,173,0.0019903285428881645,
173,174,0.000957037671469152,,174,0.0010048996191471815,
174,175,0.0015861743595451117,,175,0.0015883309533819556,
175,176,0.0015719350194558501,,176,0.0015232455916702747,
176,177,0.0029948377050459385,,177,0.002937370678409934,
177,178,0.004262042697519064,,178,0.004237845540046692,
178,179,0.005909676197916269,,179,0.0059595475904643536,
179,180,0.0013906874228268862,0.00030662521021440625,180,0.0014244499616324902,0.00029695400735363364
180,181,0.0003152051067445427,,181,0.00031843455508351326,
181,182,0.002324796048924327,,182,0.002198154339566827,
182,183,0.003674248233437538,,183,0.0036064547020941973,
183,184,0.0031570782884955406,,184,0.00313942926004529,
184,185,0.0017164897872135043,,185,0.0017310057301074266,
185,186,0.0009973511332646012,,186,0.0010238010436296463,
186,187,0.0012080256128683686,,187,0.0012203832156956196,
187,188,0.0008601220324635506,,188,0.0008401963859796524,
188,189,0.00014852758613415062,,189,0.0001488275156589225,
189,190,0.0019415301503613591,0.0028021051548421383,190,0.0018961874302476645,0.0027681065257638693
190,191,0.0023974592331796885,,191,0.0023764511570334435,
191,192,0.0016738118138164282,,192,0.001674478524364531,
192,193,0.0007424078066833317,,193,0.0007534877513535321,
193,194,0.000579202314838767,,194,0.0005898717208765447,
194,195,0.0005293942522257566,,195,0.0005264056962914765,
195,196,0.000359572033630684,,196,0.00036641088081523776,
196,197,0.0003287313738837838,,197,0.00032833623117767274,
197,198,0.002185957506299019,,198,0.002141098026186228,
198,199,0.0023886573035269976,,199,0.0023512435145676136,
199,200,0.002394642448052764,0.0005391479935497046,200,0.0023698483128100634,0.0005411556921899319
